机组序号	第0段价格(元)	第一段价格(元)	第二段价格(元)	第三段价格(元)	第四段价格(元)	第五段价格(元)	第六段价格(元)
693                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
694                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
695                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
696                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
697                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
698                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
699                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
700                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
701                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
702                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
703                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
704                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
705                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
706                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
707                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
708                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
709                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
710                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
711                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
712                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
713                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
714                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
715                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
716                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
717                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
718                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
719                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
720                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
721                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
722                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
723                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
724                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
725                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
726                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
727                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
728                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
729                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
730                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
731                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
732                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
733                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
734                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
735                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
736                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
737                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
738                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
739                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
740                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
741                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
742                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
743                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
744                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
745                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
746                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
747                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
748                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
749                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
750                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
751                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
752                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
753                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
754                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
755                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
756                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
757                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
758                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
759                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
760                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
761                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
762                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
763                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
764                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
765                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
766                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
767                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
768                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
769                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
770                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
771                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
772                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
773                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
774                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
775                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
776                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
777                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
778                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
779                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
780                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
781                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
782                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
783                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
784                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
785                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
786                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
787                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
788                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
789                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
790                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
791                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
792                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
793                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
794                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
795                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
796                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
797                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
798                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
799                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
800                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
801                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
802                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
803                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
804                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
805                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
806                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
807                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
808                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
