机组序号	第0段价格(元)	第一段价格(元)	第二段价格(元)	第三段价格(元)	第四段价格(元)	第五段价格(元)	第六段价格(元)
606                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
607                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
608                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
609                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
610                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
611                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
612                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
613                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
614                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
615                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
616                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
617                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
618                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
619                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
620                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
621                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
622                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
623                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
624                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
625                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
626                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
627                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
628                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
629                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
630                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
631                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
632                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
633                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
634                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
635                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
636                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
637                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
638                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
639                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
640                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
641                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
642                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
643                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
644                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
645                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
646                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
647                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
648                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
649                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
650                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
651                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
652                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
653                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
654                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
655                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
656                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
657                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
658                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
659                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
660                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
661                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
662                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
663                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
664                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
665                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
666                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
667                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
668                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
669                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
670                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
671                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
672                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
673                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
674                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
675                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
676                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
677                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
678                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
679                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
680                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
681                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
682                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
683                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
684                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
685                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
686                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
687                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
688                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
689                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
690                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
691                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
692                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
693                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
694                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
695                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
696                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
697                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
698                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
699                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
700                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
701                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
702                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
703                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
704                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
705                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
706                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
707                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
708                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
709                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
710                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
711                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
712                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
713                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
714                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
715                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
716                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
717                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
718                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
719                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
720                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
721                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
722                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
723                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
724                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
725                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
726                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
727                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
728                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
729                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
730                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
731                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
732                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
733                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
734                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
735                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
736                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
737                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
738                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
739                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
740                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
741                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
742                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
743                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
744                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
745                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
746                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
747                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
748                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
749                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
750                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
751                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
752                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
753                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
754                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
755                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
756                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
757                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
758                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
759                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
760                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
761                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
762                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
763                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
764                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
765                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
766                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
767                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
768                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
769                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
770                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
771                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
772                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
773                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
774                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
775                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
776                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
777                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
778                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
779                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
780                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
781                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
782                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
783                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
784                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
785                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
786                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
787                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
788                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
789                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
790                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
791                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
792                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
793                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
794                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
795                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
796                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
797                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
798                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
799                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
800                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
801                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
802                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
803                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
804                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
805                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
806                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
807                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
808                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
809                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
810                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
811                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
812                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
813                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
814                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
815                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
816                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
817                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
818                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
819                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
820                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
821                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
822                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
823                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
824                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
825                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
826                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
827                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
828                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
829                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
830                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
831                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
832                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
833                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
834                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
835                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
836                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
837                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
838                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
839                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
840                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
841                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
842                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
843                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
844                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
845                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
846                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
847                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
848                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
849                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
850                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
851                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
852                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
853                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
854                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
855                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
856                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
857                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
858                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
859                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
860                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
861                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
862                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
863                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
864                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
865                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
866                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
867                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
868                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
869                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
870                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
871                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
872                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
873                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
874                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
875                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
876                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
877                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
878                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
879                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
